episode,env_seed,obs_mode,network_type,dueling,double_dqn,per,n_step,lexicographic,return,steps,score,broken_bricks,remaining_bricks,clear,lives,terminal_reason,epsilon,loss,td_error_abs_mean,q_mean,q_max,replay_size,global_step,wall_clock_sec
546,546,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,12.402840769809226,12.721171083657637,161.57937547434932,3149.4221815026326,85583,85583,0.5693717219983228
547,547,hybrid,cnn,1,1,0,1,0,347.21000000000197,279,2,2,80,0,0,no_lives,0.050000000000000044,12.073453937380117,12.390671931714568,161.11317296181954,3131.888177249594,85862,85862,1.7205224380013533
548,548,hybrid,cnn,1,1,0,1,0,2140.6799999999653,932,11,11,71,0,0,no_lives,0.050000000000000044,12.300430467200382,12.618516139206456,163.12948984956537,3174.478647191125,86794,86794,5.650986702006776
549,549,hybrid,cnn,1,1,0,1,0,348.39000000000084,161,2,2,80,0,0,no_lives,0.050000000000000044,12.554345415245672,12.871434188037185,161.82252976316843,3274.425517396157,86955,86955,0.9825722189852968
550,550,hybrid,cnn,1,1,0,1,0,349.1000000000005,90,2,2,80,0,0,no_lives,0.050000000000000044,12.230863746007284,12.547005722257826,163.33178990681967,3500.8491658528646,87045,87045,0.5567002550233155
551,551,hybrid,cnn,1,1,0,1,0,148.92000000000058,108,1,1,81,0,0,no_lives,0.050000000000000044,12.351223111152649,12.669289867083231,166.69141147754812,3357.0077006022134,87153,87153,0.658940642955713
552,552,hybrid,cnn,1,1,0,1,0,347.00000000000205,300,2,2,80,0,0,no_lives,0.050000000000000044,12.368697808583578,12.687685209910075,165.92913281758626,3219.6977467854817,87453,87453,1.8539077669847757
553,553,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,11.668743369223057,11.984738760981067,163.50601012131264,3401.1703175511852,87540,87540,0.5359049699618481
554,554,hybrid,cnn,1,1,0,1,0,148.96000000000058,104,1,1,81,0,0,no_lives,0.050000000000000044,12.143832844037275,12.46039463006533,161.58234471541184,3240.855994591346,87644,87644,0.6434794590459205
555,555,hybrid,cnn,1,1,0,1,0,743.9000000000052,610,4,4,78,0,0,no_lives,0.050000000000000044,12.469507162688208,12.788452302432452,165.1081401762415,3198.5556713667074,88254,88254,3.72661649400834
556,556,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,12.808902331072876,13.12644901179304,171.53778677275687,3452.6692067155936,88353,88353,0.6107846209779382
557,557,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,12.76251349846522,13.080044830838839,163.72270663579306,3189.5276794433594,88449,88449,0.593615896999836
558,558,hybrid,cnn,1,1,0,1,0,346.2400000000031,376,2,2,80,0,0,no_lives,0.050000000000000044,12.915764632377218,13.233870874059962,167.62957266543773,3256.4728327000394,88825,88825,2.3060812649782747
559,559,hybrid,cnn,1,1,0,1,0,149.11000000000047,89,1,1,81,0,0,no_lives,0.050000000000000044,12.777229732341981,13.096761039133822,170.26483085718047,3421.655668451545,88914,88914,0.5464453980093822
560,560,hybrid,cnn,1,1,0,1,0,149.1100000000005,89,1,1,81,0,0,no_lives,0.050000000000000044,12.646480635310827,12.963552282097634,166.0239451547687,3255.824716632286,89003,89003,0.5509379049763083
561,561,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,12.225648357754661,12.542773644129435,168.06013561430433,3322.626133510045,89087,89087,0.5166485150111839
562,562,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,12.228388594484878,12.54693322894217,167.0625878695784,3342.0461580123024,89174,89174,0.5325754379737191
563,563,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,12.844540635277243,13.160548490636488,167.2584467270795,3110.669570025276,89259,89259,0.5219678800203837
564,564,hybrid,cnn,1,1,0,1,0,149.21000000000043,79,1,1,81,0,0,no_lives,0.050000000000000044,12.707169261159777,13.023114035401163,168.65977362137806,3449.000731649278,89338,89338,0.4881068199756555
565,565,hybrid,cnn,1,1,0,1,0,349.1300000000005,87,2,2,80,0,0,no_lives,0.050000000000000044,12.395040325734808,12.71167537535744,166.194318398662,3374.3338012695312,89425,89425,0.537251750996802
566,566,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,13.240819296938307,13.560985463730832,169.09364115938226,3155.707026055519,89519,89519,0.5792125990265049
567,567,hybrid,cnn,1,1,0,1,0,149.26000000000042,74,1,1,81,0,0,no_lives,0.050000000000000044,12.996337143150535,13.309585622839025,169.7420906891694,3339.471664841111,89593,89593,0.4525654580211267
568,568,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,12.31013459112586,12.625894755851931,166.6709293272437,3130.126606266673,89675,89675,0.5084454420139082
569,569,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,12.559364271636056,12.875621616250218,167.55974828134669,3208.5229081257735,89776,89776,0.6259123460040428
570,570,hybrid,cnn,1,1,0,1,0,148.98000000000056,102,1,1,81,0,0,no_lives,0.050000000000000044,11.706541912228454,12.02063024745268,164.97932680915383,3196.7662694594437,89878,89878,0.6293431569938548
571,571,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.050000000000000044,12.22181706958347,12.53926477432251,167.41978352864584,2913.313327365451,89968,89968,0.5521235649939626
572,572,hybrid,cnn,1,1,0,1,0,1745.6000000000038,440,9,9,73,0,0,no_lives,0.050000000000000044,12.556651168519801,12.872317601333965,168.59774894714354,3186.282896284624,90408,90408,2.6998205659911036
573,573,hybrid,cnn,1,1,0,1,0,149.15000000000046,85,1,1,81,0,0,no_lives,0.050000000000000044,12.813455121657428,13.13110075557933,168.34109730440028,3368.4632022633273,90493,90493,0.5264631750178523
574,574,hybrid,cnn,1,1,0,1,0,346.9100000000026,309,2,2,80,0,0,no_lives,0.050000000000000044,12.446870740563352,12.763798210613164,166.60424335566154,3069.4974977561187,90802,90802,1.9110121589619666
575,575,hybrid,cnn,1,1,0,1,0,348.3500000000008,165,2,2,80,0,0,no_lives,0.050000000000000044,12.54634305491592,12.863350567673193,167.9595419219046,3224.6063051165956,90967,90967,1.0259691730025224
576,576,hybrid,cnn,1,1,0,1,0,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,12.225737022799114,12.539897724639538,169.47413582025573,3530.5032597031704,91053,91053,0.5336072620120831
577,577,hybrid,cnn,1,1,0,1,0,545.6300000000036,437,3,3,79,0,0,no_lives,0.050000000000000044,12.484083387344326,12.797965394550385,167.98688068870004,3300.454982871049,91490,91490,2.698522574035451
578,578,hybrid,cnn,1,1,0,1,0,348.9400000000006,106,2,2,80,0,0,no_lives,0.050000000000000044,12.564747913828436,12.878189401806525,168.57024959348283,3269.369127957326,91596,91596,0.6547619180055335
579,579,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,12.622653850694983,12.933592493941145,164.47836843351038,3049.5896919064407,91678,91678,0.5102491300203837
580,580,hybrid,cnn,1,1,0,1,0,544.2500000000045,575,3,3,79,0,0,no_lives,0.050000000000000044,12.414014917456585,12.730690098638119,169.0207623821756,3319.203509149966,92253,92253,3.540247618977446
581,581,hybrid,cnn,1,1,0,1,0,149.1100000000005,89,1,1,81,0,0,no_lives,0.050000000000000044,12.255685618754184,12.573599997531161,169.69904738865543,3235.3490861185483,92342,92342,0.5502482749870978
582,582,hybrid,cnn,1,1,0,1,0,945.3700000000039,463,5,5,77,0,0,no_lives,0.050000000000000044,12.537115608899176,12.853173141603078,171.005601590447,3296.8957449663794,92805,92805,2.82847683201544
583,583,hybrid,cnn,1,1,0,1,0,348.30000000000086,170,2,2,80,0,0,no_lives,0.050000000000000044,12.186617321126601,12.501877386429731,166.81617171343635,3094.3830850040213,92975,92975,1.0506130990106612
584,584,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,12.513020125302402,12.83118042319712,171.28518669051354,3436.4600164240055,93074,93074,0.6124416639795527
585,585,hybrid,cnn,1,1,0,1,0,549.1000000000005,90,3,3,79,0,0,no_lives,0.050000000000000044,12.476813591851128,12.794020138846504,175.3684716966417,3673.291190592448,93164,93164,0.5566167109645903
586,586,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,12.438485894884382,12.754919308882494,168.09555070478837,3169.022477034684,93255,93255,0.5643521680030972
587,587,hybrid,cnn,1,1,0,1,0,348.87000000000063,113,2,2,80,0,0,no_lives,0.050000000000000044,12.26162326441402,12.57675550680245,165.98356817464912,3119.81875475318,93368,93368,0.6968564109993167
588,588,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,12.593350254971048,12.907784114713253,170.99668278901473,3339.2676491115403,93460,93460,0.5621673519490287
589,589,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,12.522346496582031,12.834348150662013,167.045931044079,3333.669959658668,93544,93544,0.5157242649584077
590,590,hybrid,cnn,1,1,0,1,0,544.6400000000045,536,3,3,79,0,0,no_lives,0.050000000000000044,12.613553300722321,12.928939653866326,170.0660008387779,3324.949170354587,94080,94080,3.2902001560432836
591,591,hybrid,cnn,1,1,0,1,0,348.9600000000006,104,2,2,80,0,0,no_lives,0.050000000000000044,13.064002321316647,13.381627197449024,172.21626223050632,3389.0838986910308,94184,94184,0.6436464099679142
592,592,hybrid,cnn,1,1,0,1,0,348.1800000000009,182,2,2,80,0,0,no_lives,0.050000000000000044,12.161177926011138,12.476479236896221,170.84277620420352,3281.8414413955184,94366,94366,1.1263286829926074
593,593,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,12.966323829278714,13.281760564664514,171.65725512620878,3394.0283210568314,94448,94448,0.502421259006951
594,594,hybrid,cnn,1,1,0,1,0,945.0800000000041,492,5,5,77,0,0,no_lives,0.050000000000000044,12.448697309183881,12.762450499263236,170.50709690311092,3310.8663156400853,94940,94940,2.9948392620426603
595,595,hybrid,cnn,1,1,0,1,0,149.2900000000004,71,1,1,81,0,0,no_lives,0.050000000000000044,11.974875074037364,12.28616844096654,169.69320603491556,3229.0268692231516,95011,95011,0.4350235430174507
596,596,hybrid,cnn,1,1,0,1,0,149.18000000000046,82,1,1,81,0,0,no_lives,0.050000000000000044,11.968294347204813,12.285921364295774,174.7315668245641,3759.501795326791,95093,95093,0.5029811930144206
597,597,hybrid,cnn,1,1,0,1,0,149.10000000000048,90,1,1,81,0,0,no_lives,0.050000000000000044,12.720746734407212,13.036728472179837,171.01577606201172,3301.4234788682725,95183,95183,0.5475505880312994
598,598,hybrid,cnn,1,1,0,1,0,149.0800000000005,92,1,1,81,0,0,no_lives,0.050000000000000044,13.408249917237654,13.725197631379832,176.72446806534478,3459.5223999023438,95275,95275,0.5617127399891615
599,599,hybrid,cnn,1,1,0,1,0,149.14000000000047,86,1,1,81,0,0,no_lives,0.050000000000000044,12.405277058135631,12.720870677814927,168.20299707457076,3234.508574729742,95361,95361,0.5269020299892873
600,600,hybrid,cnn,1,1,0,1,0,148.96000000000058,104,1,1,81,0,0,no_lives,0.050000000000000044,12.679571610230665,12.990132882044865,171.1230308826153,3347.263631967398,95465,95465,0.6400529270176776
601,601,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,12.323120148676747,12.635101106931579,168.0303163348504,3266.8415049426962,95571,95571,0.6503535140072927
602,602,hybrid,cnn,1,1,0,1,0,547.370000000002,263,3,3,79,0,0,no_lives,0.050000000000000044,12.020256889183711,12.333404816602119,171.7164138387818,3376.3882072651795,95834,95834,1.611264598031994
603,603,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,12.314992144703865,12.627931709090868,170.98462669054666,3291.043632507324,95930,95930,0.5857324210228398
604,604,hybrid,cnn,1,1,0,1,0,1342.3900000000067,761,7,7,75,0,0,no_lives,0.050000000000000044,12.492151123152142,12.804785646370927,171.38235841568132,3368.5710536640986,96691,96691,4.6503732450073585
605,605,hybrid,cnn,1,1,0,1,0,148.51000000000076,149,1,1,81,0,0,no_lives,0.050000000000000044,12.128661338114899,12.442739861123513,170.43410998862862,3297.1571659369756,96840,96840,0.9050997080048546
606,606,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,13.239012625025607,13.555169894777496,173.15977232483613,3300.180753159797,96927,96927,0.5293053159839474
607,607,hybrid,cnn,1,1,0,1,0,149.23000000000042,77,1,1,81,0,0,no_lives,0.050000000000000044,12.679374942531833,12.993606332060578,172.8401360449853,3510.759646725345,97004,97004,0.4709813430090435
608,608,hybrid,cnn,1,1,0,1,0,149.26000000000042,74,1,1,81,0,0,no_lives,0.050000000000000044,12.337279474413073,12.652101039886475,170.30536332001557,3087.7776109850083,97078,97078,0.44938878604443744
609,609,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,11.863965506505485,12.179403873405072,169.30686180037682,3167.718827681108,97177,97177,0.6032995380228385
610,610,hybrid,cnn,1,1,0,1,0,148.99000000000055,101,1,1,81,0,0,no_lives,0.050000000000000044,12.130914617292952,12.445856302091391,172.58258857349358,3344.072823401725,97278,97278,0.615563248982653
611,611,hybrid,cnn,1,1,0,1,0,149.16000000000045,84,1,1,81,0,0,no_lives,0.050000000000000044,12.69191400777726,13.004669802529472,172.81862585885185,3446.6214744931176,97362,97362,0.5133102879626676
612,612,hybrid,cnn,1,1,0,1,0,3735.9599999998454,1404,19,19,63,0,0,no_lives,0.050000000000000044,12.564505289083193,12.878107329039832,173.27712503525606,3248.174349097445,98766,98766,8.4211916399654
613,613,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,12.599486345532297,12.912716383221506,174.1259205259126,3186.5993252458243,98853,98853,0.5350131660234183
614,614,hybrid,cnn,1,1,0,1,0,348.20000000000095,180,2,2,80,0,0,no_lives,0.050000000000000044,12.767012688848707,13.081488143073187,174.0986329820421,3361.3357116699217,99033,99033,1.113258398952894
615,615,hybrid,cnn,1,1,0,1,0,148.93000000000058,107,1,1,81,0,0,no_lives,0.050000000000000044,12.470736525883185,12.784543848483361,172.02269324186807,3182.593947366019,99140,99140,0.6656560029950924
616,616,hybrid,cnn,1,1,0,1,0,149.18000000000043,82,1,1,81,0,0,no_lives,0.050000000000000044,12.015978004874253,12.330904006958008,172.52064774676066,3224.0160730873667,99222,99222,0.5043452479876578
617,617,hybrid,cnn,1,1,0,1,0,145.43000000000347,457,1,1,81,0,0,no_lives,0.050000000000000044,12.861730420093828,13.176099438114292,174.0805748536759,3442.0230025076503,99679,99679,2.8098888900130987
618,618,hybrid,cnn,1,1,0,1,0,946.9000000000026,310,5,5,77,0,0,no_lives,0.050000000000000044,12.567998204692717,12.88226272675299,173.5566466300718,3384.1184107626636,99989,99989,1.9028498419793323
619,619,hybrid,cnn,1,1,0,1,0,348.9400000000006,106,2,2,80,0,0,no_lives,0.050000000000000044,11.970160943157268,12.282941984680464,178.0172398405255,3542.139963977742,100000,100095,0.6558151170029305
620,620,hybrid,cnn,1,1,0,1,0,547.3600000000021,264,3,3,79,0,0,no_lives,0.050000000000000044,12.187353379798658,12.500325045802377,177.3516947139393,3590.898298321348,100000,100359,1.6178718840237707
621,621,hybrid,cnn,1,1,0,1,0,346.5800000000028,342,2,2,80,0,0,no_lives,0.050000000000000044,12.5268431379084,12.839061030170374,175.12149917870238,3427.8967085275035,100000,100701,2.101224036014173
622,622,hybrid,cnn,1,1,0,1,0,148.96000000000058,104,1,1,81,0,0,no_lives,0.050000000000000044,12.669903970681704,12.981059789657593,174.59301669781024,3172.144978449895,100000,100805,0.6446904169861227
623,623,hybrid,cnn,1,1,0,1,0,945.2200000000038,478,5,5,77,0,0,no_lives,0.050000000000000044,12.634955273512517,12.949016639877064,175.1093787348919,3357.4960343747957,100000,101283,2.9470546650118195
624,624,hybrid,cnn,1,1,0,1,0,1343.740000000005,626,7,7,75,0,0,no_lives,0.050000000000000044,12.329519317553828,12.641698571439749,173.14377810932197,3314.3331211077902,100000,101909,3.827204927976709
625,625,hybrid,cnn,1,1,0,1,0,149.13000000000048,87,1,1,81,0,0,no_lives,0.050000000000000044,11.840071672680734,12.150038198492993,169.7848042455213,3081.343331874102,100000,101996,0.5339830510201864
626,626,hybrid,cnn,1,1,0,1,0,149.19000000000042,81,1,1,81,0,0,no_lives,0.050000000000000044,11.82667476159555,12.138509550212342,169.58786651234567,3199.583137418017,100000,102077,0.4956545219756663
627,627,hybrid,cnn,1,1,0,1,0,149.0600000000005,94,1,1,81,0,0,no_lives,0.050000000000000044,12.335593106898855,12.648988789700446,168.02322403928068,2973.732167345412,100000,102171,0.5781014579697512
628,628,hybrid,cnn,1,1,0,1,0,149.00000000000054,100,1,1,81,0,0,no_lives,0.050000000000000044,11.955119919776916,12.266141719818116,167.1350341796875,2869.6203747558593,100000,102271,0.611095595988445
629,629,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,12.045804397115168,12.358559217093125,169.99718173045034,3159.82952477797,100000,102377,0.6479484150186181
630,630,hybrid,cnn,1,1,0,1,0,149.1100000000005,89,1,1,81,0,0,no_lives,0.050000000000000044,12.383291415953904,12.695294364114826,168.5745804175902,2933.8614597963483,100000,102466,0.5484541080077179
631,631,hybrid,cnn,1,1,0,1,0,148.94000000000057,106,1,1,81,0,0,no_lives,0.050000000000000044,12.042680043094563,12.356498569812414,172.4752415351148,3291.5366383678506,100000,102572,0.6493773920228705
632,632,hybrid,cnn,1,1,0,1,0,348.3900000000008,161,2,2,80,0,0,no_lives,0.050000000000000044,11.92110744914653,12.231202125549316,168.29194451563106,3253.7544544291054,100000,102733,0.9805378970340826
633,633,hybrid,cnn,1,1,0,1,0,348.4800000000008,152,2,2,80,0,0,no_lives,0.050000000000000044,11.617366659013848,11.927528051953567,168.6998001901727,3138.4694286145664,100000,102885,0.9320703740231693
634,634,hybrid,cnn,1,1,0,1,0,5140.029999999931,997,26,26,56,0,0,no_lives,0.050000000000000044,11.840496763900864,12.152133999999572,165.6172460940561,3107.3911741327497,100000,103882,5.9906056290492415
635,635,hybrid,cnn,1,1,0,1,0,545.3800000000039,462,3,3,79,0,0,no_lives,0.050000000000000044,11.622826901349155,11.934051794407171,165.24661299470182,3081.8378791313667,100000,104344,2.8077686129836366
636,636,hybrid,cnn,1,1,0,1,0,149.01000000000053,99,1,1,81,0,0,no_lives,0.050000000000000044,11.77679122578014,12.088187376658121,165.86398207539258,3194.9228188871134,100000,104443,0.6042007349897176
637,637,hybrid,cnn,1,1,0,1,0,149.04000000000053,96,1,1,81,0,0,no_lives,0.050000000000000044,11.997720072666803,12.313989892601967,166.39509550730386,2866.3265183766684,100000,104539,0.5936111470218748
638,638,hybrid,cnn,1,1,0,1,0,349.04000000000053,96,2,2,80,0,0,no_lives,0.050000000000000044,11.68751934170723,11.99960427482923,166.68843364715576,3167.4130681355796,100000,104635,0.586784613027703
639,639,hybrid,cnn,1,1,0,1,0,149.0900000000005,91,1,1,81,0,0,no_lives,0.050000000000000044,12.337080955505371,12.650738716125488,167.0750236092033,3115.625238774897,100000,104726,0.5536981130135246
